Actual,Greedy_Euclidean,A*_Euclidean,Greedy_Manhattan,A*_Manhattan
[0,2.138079405,4.274363518,1.066921234,1.230051040649414]
[184,264,262,268,262]
[0,1.645848274,3.610727072,1.025439501,1.1406502723693848]
[187,269,269,269,269]
[0,1.774102449,3.702309608,1.030459166,1.1758286952972412]
[179,241,241,241,241]
[0,1.693017483,2.74206543,0.9446761608,1.0184001922607422]
[186,268,268,268,268]
[0,2.192552805,4.036970139,1.094434023,1.243558406829834]
[190,256,256,256,256]
[0,1.654021978,3.238617182,1.004163504,1.101991891860962]
[190,290,286,286,286]
[0,1.869972706,3.872238159,1.097260475,1.2405500411987305]
[188,269,265,269,265]
[0,1.44064045,2.634809494,0.9903707504,1.0773544311523438]
[184,269,265,265,265]
[0,1.966608047,3.899234533,1.051597118,1.2011802196502686]
[190,281,281,281,281]
[0,1.900831938,4.544607162,1.106203794,1.2670073509216309]
[188,276,274,274,274]
[0,1.929742098,3.733817816,1.074701548,1.2007708549499512]
[185,279,279,279,279]
[0,2.104435921,4.340656281,1.133534431,1.280594825744629]
[186,256,256,256,256]
[0,2.03718996,3.304749489,1.057036877,1.1431241035461426]
[188,259,259,261,259]
[0,2.002020121,3.476393461,1.047114611,1.133629560470581]
[189,263,263,263,263]
[0,1.812698841,4.115086555,1.037059784,1.2036044597625732]
[187,261,261,261,261]
[0,1.697761536,3.609414339,1.007449389,1.1321423053741455]
[188,292,292,292,292]
[0,1.863424778,3.743415833,1.11694622,1.2446134090423584]
[189,265,265,265,265]
[0,2.288025618,5.161176443,1.12602973,1.3026320934295654]
[190,268,268,268,268]
[0,2.277398348,4.340328455,1.126184464,1.270334243774414]
[180,264,264,264,264]
[0,1.839764833,3.052429676,1.044685602,1.1156558990478516]
[189,288,288,288,288]
[0,2.580813169,4.980296612,1.21369791,1.424217939376831]
[183,269,267,269,267]
[0,1.736856222,3.704766989,1.040675879,1.1617348194122314]
[186,290,286,294,286]
[0,2.061015844,4.240965843,1.167249918,1.2704615592956543]
[177,269,269,269,269]
[0,2.724376202,5.047346354,1.186064959,1.3626980781555176]
[186,247,247,247,247]
[0,1.783797503,3.503256559,0.9744918346,1.0977752208709717]
[187,276,257,276,257]
[0,1.917960167,3.809823036,1.080052853,1.1661419868469238]
[188,275,275,275,275]
[0,1.887804985,4.060012341,1.070354462,1.2219548225402832]
[184,251,251,253,251]
[0,1.512671471,2.918128729,0.9633631706,1.0420949459075928]
[186,250,250,250,250]
[0,1.829628468,3.477260351,0.9817047119,1.1043925285339355]
[188,268,268,268,268]
[0,1.803141594,4.016499043,1.052632809,1.20359468460083]
[177,277,277,277,277]
[0,1.789248705,2.881383419,1.055916786,1.143237590789795]
[188,246,246,246,246]
[0,1.892803192,4.061321259,0.9921548367,1.1143975257873535]
[187,252,252,252,252]
[0,2.184201002,3.931573629,1.056266546,1.1829097270965576]
[190,273,273,273,273]
[0,1.811534643,3.778658867,1.076945543,1.1918330192565918]
[186,253,253,253,253]
[0,1.717593431,3.544190168,0.9902350903,1.1140921115875244]
[189,265,265,265,265]
[0,1.845773458,3.756454229,1.043255568,1.187950849533081]
[185,260,260,260,260]
[0,1.834005594,3.866726637,1.026977062,1.1699182987213135]
[179,263,266,263,266]
[0,2.121488333,4.132767439,1.081676722,1.223935842514038]
[187,281,279,281,279]
[0,1.93880415,3.551010609,1.103194714,1.2000696659088135]
[192,282,282,282,282]
[0,2.099810123,4.583356619,1.156921387,1.3694181442260742]
[190,294,294,294,294]
[0,2.57990694,5.400734663,1.256691694,1.438857078552246]
[187,270,270,270,270]
[0,1.809348345,3.66506052,1.050279617,1.2269880771636963]
[189,263,263,263,263]
[0,2.0361166,4.203885555,1.080134392,1.2243633270263672]
[190,270,265,270,265]
[0,1.733395338,4.208049297,1.046545744,1.2136754989624023]
[192,283,283,283,283]
[0,1.764234781,3.694398642,1.090323925,1.2023160457611084]
[189,270,270,278,270]
[0,1.772291422,3.318572283,1.089147091,1.174499273300171]
[184,276,274,276,274]
[0,2.165814161,4.334410429,1.12580657,1.27274751663208]
[188,271,271,271,271]
[0,2.070388317,3.597270489,1.072779655,1.1720097064971924]
[191,304,304,304,304]
[0,2.477505445,5.434050322,1.324058294,1.5124874114990234]
[186,280,278,280,278]
[0,2.239803553,4.275364399,1.192376852,1.318122386932373]
[186,264,264,264,264]
[0,1.972959042,4.167742729,2.374382019,1.279348611831665]
[185,262,262,262,262]
[0,1.853508472,3.401885748,1.123935461,1.1836493015289307]
[184,292,292,292,292]
[0,1.944825172,3.755682468,1.129339933,1.267742395401001]
[186,288,288,288,288]
[0,2.220115662,4.064301968,1.179907799,1.3044674396514893]
[180,249,249,249,249]
[0,1.758626938,3.943859339,1.007817745,1.2236461639404297]
[186,282,282,282,282]
[0,2.054707289,3.959636211,1.151999235,1.281017780303955]
[192,271,271,284,271]
[0,2.296252728,5.342105389,1.204134464,1.3647289276123047]
[188,271,271,271,271]
[0,1.875924826,3.779360771,1.078961134,1.193314790725708]
[181,259,259,259,259]
[0,1.764115095,2.901201725,1.026534081,1.0967750549316406]
[190,246,246,246,246]
[0,1.620264292,2.950746536,0.9709374905,1.0575079917907715]
[182,250,250,254,250]
[0,1.749890327,3.576489449,1.003551006,1.1289043426513672]
[191,310,310,310,310]
[0,2.639807463,5.309378624,1.306207657,1.4675054550170898]
[186,260,260,260,260]
[0,1.866668701,3.194461823,1.044565201,1.1545495986938477]
[191,280,280,282,280]
[0,2.070701361,4.374940395,1.173873425,1.3552398681640625]
[186,295,281,297,281]
[0,2.037027121,4.251658201,1.189613342,1.2593231201171875]
[191,288,288,294,288]
[0,1.875102282,3.549400806,1.174752474,1.2301692962646484]
[187,254,254,254,254]
[0,1.525028944,2.979638577,0.9655911922,1.0631515979766846]
[190,270,270,273,270]
[0,2.152164459,4.37579751,1.187879324,1.281282901763916]
[185,261,259,261,259]
[0,1.553473949,2.624850988,1.000151634,1.0640294551849365]
[184,244,244,244,244]
[0,2.019573927,4.140724659,1.050209761,1.1873893737792969]
[184,263,263,263,263]
[0,2.587899923,5.329285383,1.182618141,1.3418002128601074]
[192,276,276,276,276]
[0,1.511160374,2.911977768,1.03948307,1.136216163635254]
[182,269,269,269,269]
[0,1.947653294,4.291810036,1.348433733,1.2153832912445068]
[187,266,266,266,266]
[0,2.249202967,3.908457279,1.092597485,1.2259292602539062]
[186,273,272,272,272]
[0,1.894567251,3.271865368,1.334995508,1.1675903797149658]
[189,288,288,288,288]
[0,2.578129292,4.413043022,1.231562853,1.346494197845459]
[189,290,290,292,290]
[0,2.184633732,5.278972626,1.200295448,1.3807597160339355]
[176,265,265,265,265]
[0,1.742532492,3.027720928,1.046548843,1.141298532485962]
[185,263,263,263,263]
[0,1.919968128,4.073637962,1.066095114,1.2077100276947021]
[189,272,270,272,270]
[0,2.133690596,3.834356308,1.102193832,1.2078535556793213]
[186,278,278,278,278]
[0,2.016910791,3.996727943,1.119134188,1.2473170757293701]
[186,272,268,272,268]
[0,2.042561054,4.184618235,1.133972168,1.278977394104004]
[187,264,264,264,264]
[0,1.752208471,4.123770952,1.037839413,1.1761751174926758]
[186,275,269,269,269]
[0,1.912294626,3.618234634,1.061175108,1.2044756412506104]
[191,285,285,285,285]
[0,2.122514725,4.936261892,1.176506519,1.3398582935333252]
[188,268,268,270,268]
[0,1.944715261,4.219225883,1.088912249,1.227952241897583]
[182,256,256,256,256]
[0,1.740991592,3.58125782,1.017268419,1.1379759311676025]
[185,254,254,256,254]
[0,1.633641243,3.151037216,0.99736619,1.1001088619232178]
[189,265,265,265,265]
[0,2.320411682,5.383072376,1.146501064,1.330054759979248]
[189,286,286,286,286]
[0,1.940551996,4.634033203,1.125480652,1.317338466644287]
[189,268,268,268,268]
[0,2.244867086,4.367804527,1.13471365,1.295161247253418]
[188,255,255,255,255]
[0,1.751136541,3.801099777,1.010061264,1.1486930847167969]
[187,257,257,257,257]
[0,2.028022289,4.431360245,1.088261366,1.2145872116088867]
[186,259,259,259,259]
[0,1.695966482,3.010410547,1.004550219,1.1111605167388916]
[183,280,280,280,280]
[0,2.235750675,4.123856306,1.175642967,1.3283946514129639]
[187,285,283,285,283]
[0,2.054467201,4.271625757,1.154527903,1.3097848892211914]
[182,250,250,250,250]
[0,1.957570553,3.437946796,1.034573078,1.1555325984954834]
[179,279,275,279,275]
[0,1.894837618,3.765296936,1.09072113,1.2160379886627197]
[189,274,274,274,274]
[0,2.237401724,5.238863945,1.143197775,1.3719711303710938]
[181,263,263,263,263]
[0,2.079709291,4.001920223,1.098760128,1.2601408958435059]
[181,246,246,246,246]
[0,1.747436762,3.20438695,0.9761724472,1.0718977451324463]
[191,277,277,277,277]
[0,2.369868279,5.144884586,1.176525116,1.389326810836792]
[179,257,257,257,257]
[0,1.602689266,2.667634964,1.003740311,1.062901258468628]
[187,324,322,324,322]
[0,2.730852365,5.754287481,1.369659185,1.5508899688720703]
[177,261,261,261,261]
[0,2.203973055,4.112844467,1.096443892,1.2321841716766357]
[191,263,263,265,263]
[0,1.992051601,4.394910336,1.0833776,1.251582384109497]
[186,263,263,263,263]
[0,1.797186375,3.641228437,1.050662279,1.2022151947021484]
[191,294,292,294,292]
[0,2.406400919,5.929212332,1.248439074,1.448807954788208]
[186,273,273,273,273]
[0,2.196335077,4.480615377,1.14688015,1.2954730987548828]
[181,288,288,288,288]
[0,2.295376539,4.931858063,1.19925189,1.412093162536621]
[189,275,275,275,275]
[0,2.085410833,4.172199965,1.137318373,1.2666382789611816]
[189,311,309,317,309]
[0,2.463306904,4.413857698,1.297846794,1.4032704830169678]
[189,262,262,262,262]
[0,2.247318268,4.745373011,1.098782539,1.2621614933013916]
[186,277,277,277,277]
[0,2.286989689,4.183257341,1.171603203,1.291900634765625]
[186,286,286,286,286]
[0,2.031627417,3.907091379,1.150394201,1.3428795337677002]
[184,243,243,247,243]
[0,1.334801912,2.41986537,0.9271736145,0.9998157024383545]
[187,251,251,251,251]
[0,1.712799788,3.264641523,1.007483721,1.4909019470214844]
[178,280,280,280,280]
[0,2.432097912,3.881272078,1.182388067,1.276681661605835]
[186,255,255,255,255]
[0,2.052828312,4.223136425,1.116381645,1.3543291091918945]
[183,273,273,273,273]
[0,2.180066109,4.212633848,1.151920795,1.2867658138275146]
[190,268,268,268,268]
[0,2.139614344,4.816487551,1.12323451,1.2993416786193848]
[188,270,270,270,270]
[0,1.926574469,3.363697767,1.084228039,1.175464153289795]
[187,283,283,285,283]
[0,1.985900164,3.833781958,1.151099682,1.267862319946289]
[191,278,275,277,275]
[0,2.169273853,3.709989548,1.132858992,1.2469301223754883]
[184,295,295,299,295]
[0,2.363692522,4.715650558,1.246337652,1.37677001953125]
[181,273,269,269,269]
[0,2.162120104,3.47723937,1.136698961,1.212980031967163]
[188,255,255,255,255]
[0,1.731271744,3.291175842,1.015821457,1.1037511825561523]
[188,261,261,261,261]
[0,1.927526712,3.859778881,1.083131552,1.189213752746582]
[189,255,255,255,255]
[0,2.269213676,5.263170004,1.103118896,1.3223249912261963]
[187,228,228,228,228]
[0,1.451967955,3.188830137,0.8893361092,0.9903969764709473]
[185,263,263,263,263]
[0,2.069109917,4.236425877,1.070652246,1.252610683441162]
[188,262,262,262,262]
[0,1.860215187,3.742621183,1.053677559,1.163912057876587]
[180,259,259,259,259]
[0,1.973619699,3.549003124,1.07665205,1.1647672653198242]
[183,250,250,250,250]
[0,1.652751684,3.192236185,0.9778108597,1.0901563167572021]
[182,251,251,251,251]
[0,2.301342726,4.513732195,1.134083748,1.8679707050323486]
[191,299,299,299,299]
[0,2.07401824,4.424678802,1.187517881,1.3305697441101074]
[176,246,246,246,246]
[0,1.583135128,2.548432112,0.961616993,1.050837516784668]
[178,261,261,261,261]
[0,1.802091122,3.184542656,1.872213125,1.4340159893035889]
[189,269,269,269,269]
[0,2.961948156,6.008234262,1.180706501,1.4625482559204102]
[187,264,264,264,264]
[0,1.908869743,4.289674997,1.059796333,1.2008006572723389]
[181,282,280,282,280]
[0,2.056797504,3.563784838,1.355491161,1.2806735038757324]
[182,282,282,282,282]
[0,2.183389187,4.305064201,1.157172203,1.2861382961273193]
[186,264,264,264,264]
[0,2.063137531,4.655430079,1.116780996,1.3227348327636719]
[189,247,247,247,247]
[0,1.855229378,3.427915096,1.044004679,1.1397202014923096]
[184,261,261,261,261]
[0,1.653749704,3.311997652,1.008757114,1.2430768013000488]
[189,270,270,270,270]
[0,2.596391201,4.520097733,1.177181244,1.3225302696228027]
[186,240,240,240,240]
[0,2.118074894,4.411985397,1.026124954,1.1662445068359375]
[187,274,274,274,274]
[0,2.277756453,4.187364101,1.146342993,1.284959316253662]
[186,287,287,287,287]
[0,2.209815264,4.531416178,1.168628454,1.363957166671753]
[188,281,279,281,279]
[0,1.963074923,3.999482393,1.165123463,1.2748913764953613]
[194,307,307,303,307]
[0,2.463609695,5.253426075,1.255623579,1.4979512691497803]
[191,276,276,276,276]
[0,1.862243176,3.536147594,1.078687668,1.193373441696167]
[189,267,267,275,267]
[0,1.690219879,3.811162233,1.072139502,1.1955020427703857]
[184,286,286,288,286]
[0,2.268877983,4.72190094,1.177872419,1.334139108657837]
[191,267,267,267,267]
[0,2.368420601,5.261981726,1.133011103,1.3397109508514404]
[186,267,267,267,267]
[0,1.859867334,4.018511534,1.100039482,1.2076003551483154]
[188,250,250,250,250]
[0,1.357017279,2.375178814,0.9263813496,0.9920380115509033]
[185,285,285,289,285]
[0,1.589175463,2.928330183,1.081269264,1.1769182682037354]
[187,261,261,263,261]
[0,1.882843733,4.089499235,1.292893887,1.2540278434753418]
[190,255,255,255,255]
[0,2.179846048,4.576016665,1.505186558,1.2226545810699463]
[191,276,276,280,276]
[0,1.800529003,3.644086123,1.380851507,1.2213265895843506]
[184,270,270,270,270]
[0,2.527561188,4.706644058,1.185945511,1.5861809253692627]
[186,244,244,244,244]
[0,2.016757727,3.883929253,1.024945259,1.1574039459228516]
[182,259,259,259,259]
[0,2.305688143,3.68475914,1.138492823,1.227421760559082]
[189,294,294,294,294]
[0,2.313821077,4.666831255,1.24025321,1.404355525970459]
[185,254,254,254,254]
[0,2.080999374,4.268515825,1.096188307,1.2513017654418945]
[185,259,259,259,259]
[0,1.779248714,3.668735743,1.121982336,1.2289495468139648]
[182,279,279,284,279]
[0,2.068156481,4.69806242,1.162593126,1.3010594844818115]
[182,281,281,281,281]
[0,2.092007637,3.89852047,1.16498971,1.2897412776947021]
[180,273,273,275,273]
[0,1.956162453,3.134258747,1.088066101,1.2313458919525146]
[180,279,279,281,279]
[0,2.168684006,3.77174592,1.129667521,1.253303050994873]
[188,296,296,296,296]
[0,2.450885057,5.74054122,1.262801647,1.9601306915283203]
[191,316,314,314,314]
[0,3.013558865,4.849406481,1.248978138,1.4192173480987549]
[185,281,281,283,281]
[0,2.443148375,4.87550807,1.203949928,1.4236516952514648]
[189,247,247,261,247]
[0,1.824601889,3.483520508,1.055401087,1.1438424587249756]
[186,274,274,274,274]
[0,2.534229279,5.36762023,1.200491667,1.4130642414093018]
[184,309,308,310,308]
[0,2.35528779,5.092774868,1.272586584,1.4436125755310059]
[187,271,271,274,271]
[0,2.046192408,3.719614983,1.118691921,1.2311842441558838]
[188,247,243,247,243]
[0,1.402540684,2.763978481,0.9367032051,1.025768756866455]
[188,286,284,284,284]
[0,1.949416637,4.096996546,1.120364428,1.2568790912628174]
[185,303,301,309,301]
[0,2.016868591,4.046822309,1.208400726,1.316760778427124]
[184,278,278,278,278]
[0,2.022434235,4.125888824,1.117216349,1.3110780715942383]
[186,277,277,277,277]
[0,2.743606091,5.54041934,1.231559515,1.4295463562011719]
[184,256,256,258,256]
[0,1.519891977,2.740459681,0.9978015423,1.0638272762298584]
[180,269,269,271,269]
[0,1.976751566,3.409568071,1.107326031,1.1950044631958008]
[186,259,259,259,259]
[0,1.922487259,4.092304707,1.055062294,1.2198808193206787]
[189,249,249,249,249]
[0,1.732028246,3.632844448,0.9888851643,1.1294174194335938]
[183,282,280,280,280]
[0,1.979748249,4.333133221,1.105591774,1.2705628871917725]
[184,267,267,269,267]
[0,2.38199687,5.465437174,1.210776091,1.3586175441741943]
[188,272,272,272,272]
[0,2.053072453,3.777666569,2.072345018,1.5386152267456055]
[188,264,264,264,264]
[0,1.957508802,3.612688541,1.043613672,1.1746842861175537]
[188,277,275,275,275]
[0,2.374817371,4.869323969,1.162977219,1.3232300281524658]
[190,269,269,271,269]
[0,1.931972027,4.479012966,1.100311041,1.2323925495147705]
[190,283,279,283,279]
[0,2.326825857,5.923815012,1.202295542,1.4366357326507568]
[185,275,275,275,275]
[0,2.039339781,3.143417597,1.107709885,1.1885461807250977]
[188,270,268,265,268]
[0,1.992089272,4.186746359,1.095971584,1.2557976245880127]
[186,276,276,280,276]
[0,1.982800245,4.165709972,1.124573231,1.2752106189727783]
[187,243,243,243,243]
[0,1.612065554,3.26477766,0.9605658054,1.0460469722747803]
[184,272,272,272,272]
[0,1.995367289,3.925596476,1.089792013,1.2381923198699951]
[188,265,265,265,265]
[0,1.684159517,3.938872099,1.020602942,1.1781649589538574]
[189,286,286,286,286]
[0,2.58498311,5.753051519,1.253626347,1.4237866401672363]
[182,286,286,288,286]
[0,1.857047796,3.48819828,1.125416279,1.2291574478149414]
[185,285,285,287,285]
[0,2.121828318,3.888236761,1.161376715,1.2757937908172607]
[179,277,277,279,277]
[0,2.140394211,4.417979717,1.378566742,1.6689608097076416]
[192,258,258,258,258]
[0,2.084830761,4.099974871,1.079290628,1.2189652919769287]
[188,294,294,294,294]
[0,2.352591991,4.487986326,1.215307474,1.3534648418426514]
[188,285,285,285,285]
[0,2.141541004,4.59402442,1.17356801,1.3421375751495361]
[186,264,260,264,260]
[0,1.898461819,4.503858328,1.072204351,1.2459731101989746]
[183,300,306,300,306]
[0,1.975278854,3.942043304,1.155729294,1.343832015991211]
[187,273,273,273,273]
[0,1.73334837,3.33390379,1.070365191,1.222712516784668]
[181,277,277,279,277]
[0,1.718281507,3.180742741,1.071386814,1.1724774837493896]
[188,284,284,286,284]
[0,2.182411909,4.73480463,1.17361331,1.3618688583374023]
[191,283,283,283,283]
[0,1.973767042,3.882704735,1.127703667,1.2401280403137207]
[183,243,243,243,243]
[0,1.974675655,4.241715908,1.021051168,1.1546216011047363]
[192,275,275,275,275]
[0,2.34618926,4.672070026,1.178500652,1.3067176342010498]
[186,284,284,284,284]
[0,2.201497316,4.355368614,1.161434174,1.309025526046753]
[190,251,251,251,251]
[0,1.960276365,4.460440636,1.033189535,1.19804048538208]
[188,278,276,278,276]
[0,1.687759399,3.237090111,1.077239275,1.1609034538269043]
[185,255,255,255,255]
[0,2.129458189,4.128835678,1.083398104,1.2277534008026123]
[187,270,270,266,270]
[0,2.301187038,5.198793888,1.107877731,1.32759690284729]
[185,258,258,258,258]
[0,2.173100948,4.220547199,1.096828699,1.2350099086761475]
[190,249,249,249,249]
[0,1.681354523,3.525546551,0.9928262234,1.129565715789795]
[186,277,275,277,275]
[0,2.241079092,4.138967037,1.14750576,1.2668030261993408]
[188,264,264,264,264]
[0,1.575793266,2.809657335,1.015125275,1.1018788814544678]
[180,309,309,309,309]
[0,2.52708602,5.173340082,1.280618668,1.476090908050537]
[188,258,258,258,258]
[0,2.134335041,4.769630194,1.077435493,1.2559056282043457]
[186,273,273,275,273]
[0,1.756462097,3.795758963,1.066706419,1.2005126476287842]
[186,288,288,288,288]
[0,2.221788406,4.792062759,1.203553677,1.3700063228607178]
[183,257,257,257,257]
[0,1.849605083,3.140621901,1.032194853,1.1362497806549072]
[180,265,265,265,265]
[0,2.062106609,3.667653322,1.083446503,1.2048213481903076]
[187,241,241,241,241]
[0,1.728616953,3.371476412,0.9729208946,1.0853533744812012]
[180,270,268,270,268]
[0,2.035921574,4.07296896,1.104254484,1.259178638458252]
[188,276,276,276,276]
[0,1.960364819,4.449111462,1.108520269,1.277968168258667]
[185,264,264,266,264]
[0,2.099731207,4.220773697,1.115413904,1.2560312747955322]
[177,250,250,250,250]
[0,1.973448753,3.496945143,1.035446167,1.1365437507629395]
[191,267,267,267,267]
[0,2.606547594,5.164493561,1.196968555,1.3412368297576904]
[181,266,266,266,266]
[0,1.768362284,3.106341362,1.052131176,1.1349272727966309]
[184,255,255,261,255]
[0,1.885000944,3.717803001,1.057116032,1.1602861881256104]
[184,291,291,291,291]
[0,1.824702501,3.10341239,1.1281147,1.2152307033538818]
[187,255,255,255,255]
[0,1.489743471,2.802684546,0.965344429,1.0865912437438965]
[187,262,262,262,262]
[0,1.972356319,4.296559334,1.082735538,1.2341983318328857]
[192,291,291,291,291]
[0,2.786437988,5.707718134,1.270517588,1.4956753253936768]
[189,277,277,277,277]
[0,1.584294081,2.659966946,1.054409981,1.1391234397888184]
[183,273,272,273,272]
[0,2.507959127,4.46909523,1.509050846,1.4236319065093994]
[185,280,282,278,282]
[0,1.964800358,3.884525776,1.12064743,1.2630295753479004]
[176,276,276,278,276]
[0,1.640401125,2.881857395,1.074536324,1.144148349761963]
[188,266,266,266,266]
[0,2.142090082,4.373739719,1.12352562,1.2586641311645508]
[179,265,265,265,265]
[0,2.231785059,4.431327581,1.128119469,1.2980759143829346]
[191,286,281,286,281]
[0,1.899005413,3.646368027,1.126220465,1.2412214279174805]
[190,255,255,255,255]
[0,2.324882984,5.036623955,1.102505922,1.3232653141021729]
[183,263,263,263,263]
[0,1.845265627,3.669417143,1.049019337,1.1840016841888428]
[181,261,261,261,261]
[0,2.042217731,4.059082508,1.074477673,1.1998205184936523]
[190,284,279,284,279]
[0,1.949324369,3.851808071,1.155792475,1.23659348487854]
[188,270,268,270,268]
[0,1.930041313,3.760145426,1.101156235,1.2001948356628418]
[186,292,292,296,292]
[0,2.072813511,4.572771549,1.210128546,1.3361015319824219]
[187,255,255,255,255]
[0,1.604702234,3.100950956,0.9969382286,1.1014037132263184]
[187,269,269,279,269]
[0,1.875647783,3.728328466,1.126630783,1.2271370887756348]
[186,255,255,255,255]
[0,2.015910387,4.277459383,1.044301033,1.188443660736084]
[188,253,253,253,253]
[0,2.013732433,4.619115829,1.057336092,1.2285935878753662]
[186,263,263,263,263]
[0,2.048145771,4.769449711,1.10605073,1.256889820098877]
[189,266,266,268,266]
[0,2.305550337,4.861035824,1.148709774,1.3184304237365723]
[181,232,232,232,232]
[0,1.388471127,2.624674559,0.8788516521,0.9667506217956543]
[187,303,303,303,303]
[0,2.338266373,4.198662758,1.232364178,1.3571515083312988]
[184,265,265,265,265]
[0,2.233832836,4.618322372,1.075025082,1.270442247390747]
[176,268,268,268,268]
[0,1.692827702,3.182086945,1.037930965,1.1613011360168457]
[188,288,286,291,286]
[0,2.032250643,4.003927231,1.162982941,1.270613431930542]
[189,269,269,269,269]
[0,2.215452194,4.889976263,1.134787321,1.3072805404663086]
[188,266,266,266,266]
[0,2.144715071,4.580483913,1.113078833,1.2936174869537354]
[185,289,289,289,289]
[0,2.338768959,4.669385672,1.231852293,1.3616983890533447]
[188,277,277,281,277]
[0,2.328117132,4.97978878,1.18683362,1.3353447914123535]
[186,267,267,267,267]
[0,1.760750294,3.59615612,1.063544273,1.1810176372528076]
[184,260,260,260,260]
[0,2.078112125,3.692213058,1.081734657,1.2143876552581787]
[187,266,266,266,266]
[0,2.332576513,4.973057032,1.14636302,1.315711498260498]
[192,295,295,295,295]
[0,2.00171113,4.248596668,1.186906099,1.309845209121704]
[189,291,291,291,291]
[0,2.051809311,4.630389929,1.162503719,1.3438236713409424]
[186,251,251,251,251]
[0,2.096636057,4.132940769,1.045392275,1.191711187362671]
[188,255,255,255,255]
[0,1.515079498,2.991252661,0.9765503407,1.0754797458648682]
[187,259,259,259,259]
[0,1.788541794,3.719614267,1.048555613,1.1643919944763184]
[187,245,245,245,245]
[0,2.060865164,4.761505604,1.024068594,1.2020666599273682]
[182,269,269,269,269]
[0,2.015370369,4.246927261,1.096216679,1.2269847393035889]
[186,248,248,248,248]
[0,1.698190212,3.323257685,0.979241848,1.0895347595214844]
[187,266,266,266,266]
[0,1.749421597,3.504046679,1.055204391,1.1522808074951172]
[179,255,255,255,255]
[0,1.689618587,2.408606768,0.9876489639,1.046353816986084]
[186,261,261,261,261]
[0,1.946562052,3.847265244,1.062283516,1.18731689453125]
[179,257,257,257,257]
[0,1.84475708,3.056507587,1.046225786,1.0973639488220215]
[188,262,262,262,262]
[0,1.922092438,4.352211475,1.067946434,1.231443166732788]
[189,270,270,270,270]
[0,2.307845831,6.105487108,1.154235363,1.4102399349212646]
[186,273,269,277,269]
[0,2.05995822,4.027445316,1.131853819,1.2301263809204102]
[184,258,258,258,258]
[0,2.084905863,3.899748802,1.078786135,1.1912288665771484]
[188,255,255,255,255]
[0,2.090221405,3.630900145,1.092964411,1.1584711074829102]
[177,286,284,286,284]
[0,1.756425381,2.846969843,1.098324299,1.1732394695281982]
[183,253,253,253,253]
[0,1.995600462,3.351749659,1.080476522,1.1593165397644043]
[191,277,277,277,277]
[0,2.912561417,6.490777493,1.262542009,1.4592905044555664]
[184,251,274,251,274]
[0,1.622720242,3.330285311,1.018639803,1.2866265773773193]
[189,249,249,249,249]
[0,2.0519557,4.020105124,1.094533682,1.173827886581421]
[175,264,264,264,264]
[0,2.062746525,3.618803024,1.1304214,1.2010600566864014]
[184,278,278,280,278]
[0,1.766160011,3.475765228,1.070097208,1.212644100189209]
[186,294,288,296,288]
[0,2.069766283,4.042375803,1.190556526,1.306746482849121]
[184,260,260,260,260]
[0,2.494429588,4.629548311,1.133750916,1.3011877536773682]
[184,291,289,291,289]
[0,2.17501092,4.449292421,1.172685862,1.3213832378387451]
[190,296,296,296,296]
[0,2.818802118,6.339958906,1.291714668,1.5570154190063477]
[184,268,268,270,268]
[0,1.960744143,3.559075832,1.077699423,1.1871438026428223]
[184,259,259,259,259]
[0,1.887490511,4.193390846,1.057659388,1.218064785003662]
[188,273,273,273,273]
[0,1.786534071,3.691015959,1.064465523,1.1834285259246826]
[185,265,265,272,265]
[0,2.1597085,3.742134094,1.613508224,1.2718658447265625]
[177,261,261,261,261]
[0,1.867414713,3.496712208,1.130082607,1.2073843479156494]
[187,242,242,242,242]
[0,1.458623886,2.937197924,1.014692307,1.043459177017212]
[189,293,293,291,293]
[0,2.400820971,5.038811684,1.24847579,1.3911075592041016]
[187,283,283,285,283]
[0,1.954931974,3.893327475,1.148038626,1.2712111473083496]
[187,288,288,292,288]
[0,1.891277313,3.975557566,1.177952528,1.3341896533966064]
[187,267,267,267,267]
[0,2.523100615,5.159679413,1.209024668,1.3737068176269531]
[191,300,300,288,300]
[0,2.233417988,4.364362001,1.172631979,1.3209941387176514]
[189,250,250,250,250]
[0,1.865288019,3.99598074,1.032631636,1.1689598560333252]
[181,273,273,273,273]
[0,2.15238142,3.850008249,1.126652956,1.2396008968353271]
[187,297,290,290,290]
[0,2.136709213,4.487484455,1.158880711,1.3510584831237793]
[183,273,271,273,271]
[0,2.294158697,4.023438454,1.216923952,1.2987844944000244]
[187,274,274,274,274]
[0,2.122645378,4.089000702,1.118275881,1.2763116359710693]
[182,288,286,288,286]
[0,1.745597839,3.659112692,1.186725855,1.2263176441192627]
[180,238,238,238,238]
[0,1.847781658,3.68558836,1.285056829,1.0879020690917969]
[189,275,275,275,275]
[0,2.102781296,4.659096241,1.114919424,1.294525384902954]
[183,247,247,247,247]
[0,1.718826771,3.010204077,1.01113224,1.0990736484527588]
[187,290,290,290,290]
[0,1.760434151,3.475052118,1.130605459,1.2564313411712646]
[189,253,253,253,253]
[0,1.833146334,4.073696852,1.051148176,1.215230941772461]
[178,233,233,233,233]
[0,2.205117702,3.910418987,1.001526833,1.1239428520202637]
[186,272,268,272,268]
[0,2.220389843,4.272815466,1.135291338,1.2791402339935303]
[182,278,278,278,278]
[0,1.745572567,3.428147316,1.077415228,1.1736853122711182]
