Actual,Greedy_Euclidean,A*_Euclidean,Greedy_Manhattan,A*_Manhattan
[0,0.1803581715,0.2317814827,0.1285712719,0.13259100914001465]
[59,85,85,85,85]
[0,0.1476519108,0.1605370045,0.1099684238,0.11188292503356934]
[62,98,98,98,98]
[0,0.1530165672,0.1878273487,0.1228830814,0.12603306770324707]
[59,82,82,82,82]
[0,0.1405887604,0.1736712456,0.1053144932,0.10786247253417969]
[63,96,96,96,96]
[0,0.1539177895,0.1899645329,0.1204998493,0.12449908256530762]
[62,87,87,87,87]
[0,0.1288993359,0.1524021626,0.1085557938,0.1107175350189209]
[66,87,87,87,87]
[0,0.152289629,0.2097418308,0.113414526,0.11744451522827148]
[69,83,83,83,83]
[0,0.140805006,0.2036361694,0.1067786217,0.1125326156616211]
[67,88,88,88,88]
[0,0.1384441853,0.1844570637,0.1111011505,0.11483550071716309]
[61,92,92,92,92]
[0,0.1360526085,0.1510090828,0.1127533913,0.11486387252807617]
[65,85,85,85,85]
[0,0.1435892582,0.1756253242,0.1084644794,0.11073875427246094]
[67,92,92,92,92]
[0,0.1663961411,0.2298493385,0.1199104786,0.12641596794128418]
[63,89,89,89,89]
[0,0.1395947933,0.1817615032,0.112445116,0.1160275936126709]
[64,82,82,82,82]
[0,0.125729084,0.1429276466,0.1021249294,0.1033635139465332]
[64,93,93,93,93]
[0,0.1446042061,0.1928324699,0.1158525944,0.12120747566223145]
[70,89,89,89,89]
[0,0.1509268284,0.2247040272,0.1132240295,0.11808037757873535]
[65,93,93,93,93]
[0,0.1725018024,0.2484474182,0.1218035221,0.12968230247497559]
[63,91,91,91,91]
[0,0.151722908,0.1902601719,0.1171171665,0.11969995498657227]
[59,69,69,69,69]
[0,0.1112968922,0.1278932095,0.08672904968,0.08854198455810547]
[64,93,93,93,93]
[0,0.1525118351,0.1956849098,0.1184620857,0.1222836971282959]
[64,85,85,85,85]
[0,0.1388528347,0.1834545135,0.107786417,0.11246728897094727]
[63,86,86,86,86]
[0,0.1368310452,0.1794204712,0.1084504128,0.11185097694396973]
[68,94,94,94,94]
[0,0.1706039906,0.2504665852,0.1223144531,0.12869739532470703]
[57,97,97,97,97]
[0,0.1754376888,0.2112321854,0.1280574799,0.1308896541595459]
[61,78,78,78,78]
[0,0.1276454926,0.1532466412,0.09928679466,0.10460972785949707]
[59,94,94,94,94]
[0,0.1597869396,0.1741268635,0.1199042797,0.12099933624267578]
[61,86,86,86,86]
[0,0.1324763298,0.1568207741,0.1090445518,0.1109151840209961]
[63,84,84,84,84]
[0,0.1324207783,0.1632084846,0.1059648991,0.11014056205749512]
[66,79,79,79,79]
[0,0.1369197369,0.1888258457,0.1042468548,0.10733819007873535]
[61,93,93,93,93]
[0,0.1593902111,0.2047929764,0.1199519634,0.12383079528808594]
[60,83,83,83,83]
[0,0.1503739357,0.1631908417,0.1081874371,0.10972905158996582]
[68,85,85,85,85]
[0,0.1292898655,0.1520149708,0.1063945293,0.10894989967346191]
[71,90,90,90,90]
[0,0.1484587193,0.2178366184,0.1160643101,0.12158560752868652]
[67,89,89,89,89]
[0,0.1525986195,0.2077927589,0.1164205074,0.12206506729125977]
[63,87,87,87,87]
[0,0.1508982182,0.1930911541,0.1131372452,0.11701273918151855]
[67,81,81,81,81]
[0,0.1264855862,0.1556839943,0.1020512581,0.10495352745056152]
[64,80,80,80,80]
[0,0.125705719,0.1615893841,0.1012942791,0.10446763038635254]
[60,85,85,85,85]
[0,0.1338868141,0.169077158,0.108369112,0.1109778881072998]
[60,78,78,78,78]
[0,0.1219346523,0.1347367764,0.09866404533,0.10057830810546875]
[65,93,93,93,93]
[0,0.1766214371,0.2569394112,0.1237313747,0.13094687461853027]
[62,81,81,81,81]
[0,0.1169877052,0.1252932549,0.1000742912,0.10186147689819336]
[62,83,83,83,83]
[0,0.140535593,0.1594979763,0.1072471142,0.11416149139404297]
[60,83,83,83,83]
[0,0.1443824768,0.1844832897,0.1088876724,0.11289644241333008]
[54,76,76,76,76]
[0,0.1258990765,0.1384019852,0.09717750549,0.09926247596740723]
[66,90,90,92,90]
[0,0.1447122097,0.1960303783,0.1167309284,0.11927962303161621]
[64,85,85,85,85]
[0,0.1401724815,0.1721367836,0.1084411144,0.11106204986572266]
[64,78,78,78,78]
[0,0.1217889786,0.1488375664,0.09896731377,0.10171794891357422]
[57,92,92,92,92]
[0,0.1403720379,0.1565170288,0.1144814491,0.11655163764953613]
[58,81,81,81,81]
[0,0.1248321533,0.1358935833,0.1007807255,0.10229372978210449]
[62,98,98,98,98]
[0,0.1464583874,0.1780676842,0.121894598,0.1234288215637207]
[62,98,98,98,98]
[0,0.1680932045,0.2179229259,0.1261327267,0.13007235527038574]
[66,82,82,82,82]
[0,0.1481411457,0.1934301853,0.1067025661,0.11072993278503418]
[61,90,90,90,90]
[0,0.1876480579,0.2531514168,0.1216750145,0.1286778450012207]
[65,86,86,86,86]
[0,0.1457335949,0.1914842129,0.110850811,0.11525940895080566]
[63,88,88,88,88]
[0,0.1613690853,0.1905348301,0.1156506538,0.11761856079101562]
[66,91,91,91,91]
[0,0.1434230804,0.1930634975,0.1145348549,0.11754298210144043]
[63,88,88,88,88]
[0,0.1557290554,0.1999275684,0.1137826443,0.11816120147705078]
[66,83,83,83,83]
[0,0.1236798763,0.1357700825,0.1017334461,0.10343694686889648]
[62,90,88,90,88]
[0,0.1421010494,0.1833059788,0.1131994724,0.11568069458007812]
[59,76,76,76,76]
[0,0.1398603916,0.181848526,0.09993505478,0.10358810424804688]
[58,82,82,82,82]
[0,0.1230349541,0.1324985027,0.1007928848,0.10194063186645508]
[62,96,96,96,96]
[0,0.1524393559,0.1873600483,0.1200692654,0.1233053207397461]
[63,86,86,86,86]
[0,0.1555218697,0.2139952183,0.1118011475,0.11765074729919434]
[71,98,98,98,98]
[0,0.151196003,0.2099137306,0.1227524281,0.12801480293273926]
[64,87,87,87,87]
[0,0.146736145,0.1954543591,0.1110901833,0.1150667667388916]
[64,85,85,85,85]
[0,0.1305699348,0.1566250324,0.1060936451,0.10953307151794434]
[69,98,98,98,98]
[0,0.1759850979,0.2441868782,0.1274027824,0.13334298133850098]
[62,101,101,103,101]
[0,0.1741979122,0.2274782658,0.1322805882,0.1337113380432129]
[65,83,83,83,83]
[0,0.1273705959,0.1410598755,0.103600502,0.10581231117248535]
[64,92,92,92,92]
[0,0.1435594559,0.1702597141,0.1157870293,0.1187429428100586]
[68,75,75,75,75]
[0,0.1145744324,0.1317028999,0.09310626984,0.09487199783325195]
[69,88,88,88,88]
[0,0.1378440857,0.1827743053,0.1111454964,0.11421418190002441]
[62,79,79,79,79]
[0,0.1238334179,0.149597168,0.09900546074,0.10096001625061035]
[60,81,81,81,81]
[0,0.13454175,0.1835455894,0.1031970978,0.10869383811950684]
[61,95,95,95,95]
[0,0.1572875977,0.2000539303,0.1211957932,0.1251356601715088]
[62,77,77,77,77]
[0,0.1135869026,0.1224491596,0.0949318409,0.09642577171325684]
[65,84,84,84,84]
[0,0.1282887459,0.1633882523,0.1047086716,0.10730838775634766]
[63,85,85,85,85]
[0,0.129103899,0.1553416252,0.1058394909,0.10694050788879395]
[55,81,81,81,81]
[0,0.1359772682,0.1547749043,0.1034703255,0.1053011417388916]
[65,80,80,80,80]
[0,0.1156792641,0.1290698051,0.09876847267,0.10049080848693848]
[64,92,92,92,92]
[0,0.1591212749,0.2131135464,0.1190021038,0.1231529712677002]
[61,89,89,89,89]
[0,0.1459312439,0.1838274002,0.1138730049,0.11735773086547852]
[68,90,90,90,90]
[0,0.1553449631,0.2278149128,0.1155929565,0.12082219123840332]
[68,85,85,85,85]
[0,0.132273674,0.1710190773,0.1063520908,0.11013245582580566]
[67,82,82,82,82]
[0,0.1464061737,0.2197644711,0.1063780785,0.11065983772277832]
[65,88,88,88,88]
[0,0.1330633163,0.1579189301,0.1093525887,0.11133384704589844]
[67,93,93,93,93]
[0,0.151324749,0.1949629784,0.1181604862,0.12190485000610352]
[62,83,83,83,83]
[0,0.1339433193,0.1671590805,0.1044077873,0.10762476921081543]
[66,85,85,85,85]
[0,0.1473958492,0.2073466778,0.1095921993,0.11490082740783691]
[63,73,73,73,73]
[0,0.1026575565,0.107448101,0.08873796463,0.08927750587463379]
[62,80,80,80,80]
[0,0.1289720535,0.1487305164,0.1011257172,0.104034423828125]
[60,87,85,87,85]
[0,0.1433701515,0.1806099415,0.1119203568,0.11314702033996582]
[62,87,87,87,87]
[0,0.1535377502,0.1950519085,0.1126475334,0.11589193344116211]
[70,93,91,93,91]
[0,0.1482002735,0.2019333839,0.1186180115,0.1206362247467041]
[62,84,84,84,84]
[0,0.1472022533,0.1961364746,0.1071293354,0.11204838752746582]
[64,77,77,77,77]
[0,0.12961483,0.1781916618,0.09835267067,0.10282230377197266]
[59,80,80,80,80]
[0,0.1397249699,0.1666059494,0.1037564278,0.10660123825073242]
[64,83,83,83,83]
[0,0.1278226376,0.1530704498,0.1030907631,0.10599303245544434]
[63,83,83,83,83]
[0,0.1349172592,0.1759130955,0.1051394939,0.1088104248046875]
[66,87,87,87,87]
[0,0.1453666687,0.19363451,0.1110434532,0.11625885963439941]
[64,84,84,84,84]
[0,0.1281747818,0.1539430618,0.1048736572,0.10836386680603027]
[59,91,91,91,91]
[0,0.1512944698,0.1778922081,0.115717411,0.11855363845825195]
[66,80,80,80,80]
[0,0.1241412163,0.1547958851,0.1000986099,0.10257124900817871]
[67,85,85,85,85]
[0,0.1481049061,0.2148311138,0.1098864079,0.11614227294921875]
[63,86,86,86,86]
[0,0.145329237,0.1860091686,0.1108515263,0.1226813793182373]
[65,95,95,95,95]
[0,0.1429350376,0.179279089,0.1179959774,0.12092328071594238]
[59,94,94,94,94]
[0,0.15777421,0.215004921,0.1202187538,0.1249849796295166]
[62,89,85,85,85]
[0,0.1451554298,0.1728708744,0.1068356037,0.11017012596130371]
[62,88,88,88,88]
[0,0.141859293,0.1736431122,0.1108057499,0.1148691177368164]
[62,80,80,80,80]
[0,0.1261842251,0.1580147743,0.1008582115,0.10437631607055664]
[65,79,79,83,79]
[0,0.1441247463,0.1911551952,0.1076927185,0.1070718765258789]
[64,84,84,84,84]
[0,0.127007246,0.1466853619,0.1040856838,0.10579442977905273]
[62,75,75,75,75]
[0,0.1176373959,0.1480674744,0.09467172623,0.09802699089050293]
[63,91,91,91,91]
[0,0.1387958527,0.1687684059,0.113928318,0.11711430549621582]
[63,90,90,90,90]
[0,0.1422173977,0.1757748127,0.1132566929,0.11611628532409668]
[64,92,92,92,92]
[0,0.1374778748,0.1527290344,0.113550663,0.11542248725891113]
[65,86,85,86,85]
[0,0.1485557556,0.2029743195,0.1102688313,0.11355924606323242]
[63,83,83,83,83]
[0,0.1409397125,0.1745200157,0.1066715717,0.10950946807861328]
[63,88,88,88,88]
[0,0.1513421535,0.1941914558,0.1123039722,0.11655282974243164]
[60,70,70,70,70]
[0,0.1326823235,0.1757500172,0.09220647812,0.09556245803833008]
[60,79,79,79,79]
[0,0.1295633316,0.149531126,0.1002595425,0.10169172286987305]
[56,86,86,86,86]
[0,0.1532366276,0.1785924435,0.1119737625,0.11457705497741699]
[64,96,96,96,96]
[0,0.1711874008,0.22900033,0.1247463226,0.12998509407043457]
[60,98,98,98,98]
[0,0.1416969299,0.1584916115,0.1192598343,0.12117791175842285]
[60,85,85,85,85]
[0,0.1423871517,0.1692414284,0.1088247299,0.11219429969787598]
[63,95,95,95,95]
[0,0.1610090733,0.2259309292,0.1223533154,0.1284189224243164]
[62,86,86,86,86]
[0,0.1647279263,0.2327017784,0.1126503944,0.11940646171569824]
[60,84,84,84,84]
[0,0.1369493008,0.1703174114,0.1069056988,0.10999941825866699]
[61,86,86,86,86]
[0,0.159958601,0.2096834183,0.1119709015,0.11553955078125]
[61,98,94,94,94]
[0,0.1449120045,0.1571867466,0.116558075,0.11889052391052246]
[68,90,90,90,90]
[0,0.1400465965,0.1869168282,0.1121866703,0.11554145812988281]
[63,83,83,83,83]
[0,0.1321775913,0.1559073925,0.1041662693,0.1062769889831543]
[61,81,81,81,81]
[0,0.1239249706,0.1421482563,0.1010708809,0.10271310806274414]
[62,81,81,81,81]
[0,0.1236114502,0.1330952644,0.1004991531,0.10169410705566406]
[56,93,93,93,93]
[0,0.1789610386,0.2097876072,0.1225361824,0.1256570816040039]
[60,76,76,76,76]
[0,0.1282105446,0.1463322639,0.0973212719,0.09949731826782227]
[60,77,77,77,77]
[0,0.1272993088,0.1526353359,0.09841179848,0.10059428215026855]
[65,78,78,78,78]
[0,0.1251423359,0.1500804424,0.09833598137,0.10056066513061523]
[64,86,86,86,86]
[0,0.1464755535,0.1918315887,0.1098368168,0.11403083801269531]
[67,85,85,85,85]
[0,0.1437599659,0.1915619373,0.1083219051,0.11326813697814941]
[63,80,80,80,80]
[0,0.1361148357,0.1754963398,0.102073431,0.10594367980957031]
[70,89,89,89,89]
[0,0.1398422718,0.185598135,0.1118247509,0.1161646842956543]
[60,99,99,99,99]
[0,0.181486845,0.2404308319,0.1293694973,0.13426947593688965]
[66,80,80,80,80]
[0,0.1453721523,0.2150456905,0.1035633087,0.11031985282897949]
[69,86,86,86,86]
[0,0.1467294693,0.2165415287,0.1096966267,0.11544942855834961]
[61,88,88,88,88]
[0,0.1512537003,0.1946270466,0.1132459641,0.11773562431335449]
[65,86,86,86,86]
[0,0.1440091133,0.1939370632,0.1096611023,0.1149301528930664]
[61,88,88,88,88]
[0,0.1429371834,0.1679472923,0.1109080315,0.11280345916748047]
[59,90,90,90,90]
[0,0.1513762474,0.1744031906,0.1154482365,0.11687564849853516]
[60,94,94,94,94]
[0,0.1571264267,0.1926047802,0.1199057102,0.1245126724243164]
[65,89,89,89,89]
[0,0.1417777538,0.1910455227,0.1129207611,0.11640763282775879]
[62,87,87,87,87]
[0,0.1444096565,0.1708767414,0.1112093925,0.114349365234375]
[66,79,79,79,79]
[0,0.1162178516,0.1446614265,0.09860062599,0.10061264038085938]
[64,89,89,89,89]
[0,0.1413323879,0.1741034985,0.1125638485,0.11518001556396484]
[62,81,81,81,81]
[0,0.1252102852,0.1359050274,0.1011648178,0.10309910774230957]
[60,93,93,93,93]
[0,0.1549096107,0.187012434,0.1192629337,0.12148523330688477]
[67,87,87,87,87]
[0,0.1535131931,0.223845005,0.113673687,0.11914563179016113]
[66,99,99,99,99]
[0,0.1646766663,0.2343094349,0.1255600452,0.13076162338256836]
[63,84,84,84,84]
[0,0.1409943104,0.1823477745,0.1074113846,0.11232161521911621]
[61,78,78,78,78]
[0,0.1201856136,0.1468501091,0.09750199318,0.0998692512512207]
[63,84,84,84,84]
[0,0.1279065609,0.1448817253,0.1044001579,0.10542154312133789]
[65,91,91,91,91]
[0,0.1419403553,0.1741383076,0.1141252518,0.1164085865020752]
[63,99,99,101,99]
[0,0.1529886723,0.1989870071,0.1270854473,0.12856101989746094]
[64,87,87,87,87]
[0,0.1329936981,0.1528224945,0.1089017391,0.11038565635681152]
[62,96,94,94,94]
[0,0.1502201557,0.1727068424,0.1191208363,0.12141108512878418]
[60,88,88,88,88]
[0,0.1587622166,0.1991360188,0.1137599945,0.11806344985961914]
[58,97,97,97,97]
[0,0.1679999828,0.1941087246,0.1254279613,0.12746429443359375]
[61,87,87,87,87]
[0,0.1410667896,0.1689610481,0.1097373962,0.11217117309570312]
[62,90,90,90,90]
[0,0.1544892788,0.2016713619,0.1156783104,0.11952996253967285]
[60,81,81,81,81]
[0,0.1329219341,0.1645674706,0.1021940708,0.10505938529968262]
[58,76,76,76,76]
[0,0.1181240082,0.125285387,0.09437394142,0.09578061103820801]
[67,89,89,89,89]
[0,0.1747963428,0.2701332569,0.1181614399,0.1271531581878662]
[60,90,90,90,90]
[0,0.1360003948,0.1534495354,0.1114616394,0.11222100257873535]
[68,88,88,88,88]
[0,0.1440651417,0.2054769993,0.1115894318,0.1185305118560791]
[65,113,111,113,111]
[0,0.1751406193,0.2226223946,0.1412909031,0.14292025566101074]
[56,87,87,87,87]
[0,0.13012743,0.1424665451,0.1078855991,0.10870838165283203]
[57,91,91,91,91]
[0,0.1355016232,0.1539013386,0.1114213467,0.11383438110351562]
[67,89,89,89,89]
[0,0.1532661915,0.2192440033,0.114743948,0.12008810043334961]
[63,107,105,107,105]
[0,0.2077748775,0.2779219151,0.1423661709,0.14478063583374023]
[61,92,92,92,92]
[0,0.1601204872,0.18191576,0.1187486649,0.12094879150390625]
[61,80,80,80,80]
[0,0.1232914925,0.143376112,0.0994849205,0.10143446922302246]
[56,89,89,89,89]
[0,0.1385560036,0.1517744064,0.1112060547,0.112518310546875]
[62,94,94,94,94]
[0,0.1667416096,0.21514678,0.1208071709,0.12510132789611816]
[61,79,79,79,79]
[0,0.1494295597,0.185667038,0.1036229134,0.10751032829284668]
[63,78,78,78,78]
[0,0.113265276,0.1308579445,0.09548211098,0.09740877151489258]
[60,85,85,85,85]
[0,0.1417427063,0.1926591396,0.1078782082,0.11168766021728516]
[62,87,87,87,87]
[0,0.155728817,0.1851942539,0.1126749516,0.11644697189331055]
[60,86,86,86,86]
[0,0.1584334373,0.1999416351,0.1126782894,0.11583185195922852]
[62,86,86,86,86]
[0,0.1654887199,0.2049500942,0.1135582924,0.11784195899963379]
[66,91,91,91,91]
[0,0.1307830811,0.1478543282,0.1109464169,0.11313366889953613]
[66,90,90,90,90]
[0,0.1493239403,0.2041490078,0.1157252789,0.12119078636169434]
[63,80,80,80,80]
[0,0.1304585934,0.1712272167,0.1022911072,0.1055912971496582]
[61,88,88,88,88]
[0,0.1470272541,0.1786699295,0.1129870415,0.11600542068481445]
[64,95,95,95,95]
[0,0.1637105942,0.2197461128,0.1219420433,0.12594866752624512]
[65,96,91,96,91]
[0,0.1571288109,0.2068858147,0.1226761341,0.12104678153991699]
[67,88,88,88,88]
[0,0.137046814,0.1749088764,0.1103024483,0.11293458938598633]
[61,89,89,89,89]
[0,0.1401596069,0.1722373962,0.1115908623,0.11400985717773438]
[65,90,90,90,90]
[0,0.1655948162,0.2194554806,0.1170504093,0.12281060218811035]
[63,84,84,86,84]
[0,0.1380031109,0.1747996807,0.1094706059,0.10959744453430176]
[64,81,81,81,81]
[0,0.1396067142,0.187923193,0.1040000916,0.1077420711517334]
[68,95,95,95,95]
[0,0.1850235462,0.2680120468,0.1265361309,0.13258123397827148]
[64,80,80,80,80]
[0,0.1236989498,0.1436114311,0.09933590889,0.10144424438476562]
[58,94,94,94,94]
[0,0.1519396305,0.1669812202,0.1194279194,0.12082171440124512]
[59,91,91,91,91]
[0,0.1568288803,0.1887381077,0.116985321,0.11967039108276367]
[61,82,82,82,82]
[0,0.1249611378,0.1462366581,0.1021680832,0.10393953323364258]
[65,78,78,78,78]
[0,0.1316466331,0.1698918343,0.09999060631,0.10401535034179688]
[64,89,89,89,89]
[0,0.1564946175,0.2039792538,0.1146097183,0.11951565742492676]
[63,84,84,84,84]
[0,0.1462728977,0.2063250542,0.1078751087,0.1134030818939209]
[68,87,87,87,87]
[0,0.1512818336,0.2038705349,0.111782074,0.11690616607666016]
[60,79,79,79,79]
[0,0.1214575768,0.1310334206,0.09802770615,0.09955215454101562]
[65,90,90,90,90]
[0,0.1493406296,0.2114706039,0.114207983,0.12025976181030273]
[63,92,92,92,92]
[0,0.1598873138,0.2303528786,0.1190567017,0.12542223930358887]
[62,88,88,88,88]
[0,0.1285204887,0.1402680874,0.1077916622,0.10878968238830566]
[62,82,82,82,82]
[0,0.1264214516,0.1497879028,0.1025586128,0.10505390167236328]
[65,80,80,80,80]
[0,0.132121563,0.1663439274,0.1023106575,0.10629534721374512]
[71,80,80,80,80]
[0,0.1325702667,0.1811480522,0.10227108,0.1071474552154541]
[67,95,91,93,91]
[0,0.1404283047,0.1696465015,0.1152737141,0.11597084999084473]
[69,82,82,82,82]
[0,0.1292936802,0.1779270172,0.1033091545,0.10660362243652344]
[63,77,77,77,77]
[0,0.1127440929,0.1291880608,0.0951256752,0.09639549255371094]
[58,78,78,78,78]
[0,0.1333358288,0.1524586678,0.1007351875,0.1023569107055664]
[61,90,90,90,90]
[0,0.1441729069,0.1778893471,0.1145038605,0.11762356758117676]
[62,84,84,84,84]
[0,0.1266481876,0.1490271091,0.1053709984,0.10727405548095703]
[66,87,87,91,87]
[0,0.1321806908,0.1454977989,0.1120603085,0.10967040061950684]
[61,86,86,86,86]
[0,0.1493463516,0.1822679043,0.1102390289,0.11281299591064453]
[60,89,89,89,89]
[0,0.1382408142,0.1614329815,0.1118283272,0.11489582061767578]
[66,101,101,101,101]
[0,0.1896216869,0.2634840012,0.1321890354,0.13980865478515625]
[65,77,77,77,77]
[0,0.1203687191,0.1500453949,0.09692621231,0.09966087341308594]
[67,91,91,91,91]
[0,0.1494903564,0.193977356,0.1160006523,0.11947321891784668]
[56,92,92,92,92]
[0,0.1729705334,0.2133333683,0.1196777821,0.12367391586303711]
[64,83,83,83,83]
[0,0.1374688148,0.166697979,0.1050329208,0.10755801200866699]
[67,89,89,89,89]
[0,0.1496939659,0.2124025822,0.113483429,0.11928796768188477]
[64,91,91,91,91]
[0,0.1528975964,0.204015255,0.1152331829,0.12028622627258301]
[61,86,86,86,86]
[0,0.1347944736,0.1670837402,0.1080670357,0.11132955551147461]
[61,90,90,90,90]
[0,0.1659209728,0.2096464634,0.1184117794,0.12164115905761719]
[63,76,76,76,76]
[0,0.1314241886,0.173620224,0.09733200073,0.10171008110046387]
[63,92,92,92,92]
[0,0.1493477821,0.1832687855,0.1168446541,0.11989426612854004]
[59,80,80,80,80]
[0,0.1430137157,0.1687633991,0.1031413078,0.10678386688232422]
[64,81,81,81,81]
[0,0.146535635,0.2441339493,0.1058030128,0.1098785400390625]
[61,91,91,91,91]
[0,0.138021946,0.1619353294,0.1137583256,0.11629343032836914]
[63,81,81,81,81]
[0,0.1307702065,0.1584198475,0.1035685539,0.10640263557434082]
[60,89,89,89,89]
[0,0.1499381065,0.1904611588,0.114615202,0.11813926696777344]
[65,93,93,93,93]
[0,0.165014267,0.2218160629,0.1222462654,0.1271517276763916]
[61,79,79,79,79]
[0,0.1220748425,0.1373062134,0.09801840782,0.09978675842285156]
[65,101,101,101,101]
[0,0.1668961048,0.2272675037,0.128857851,0.13378071784973145]
[63,85,85,85,85]
[0,0.1313912868,0.1579604149,0.1067678928,0.10915470123291016]
[66,84,84,84,84]
[0,0.1366078854,0.1944737434,0.1059117317,0.11057877540588379]
[60,83,83,83,83]
[0,0.1474158764,0.1634438038,0.1103594303,0.11542105674743652]
[56,96,96,96,96]
[0,0.1442563534,0.1602244377,0.1208612919,0.12273573875427246]
[60,73,73,73,73]
[0,0.1207280159,0.1574325562,0.09348225594,0.09623932838439941]
[60,92,92,92,92]
[0,0.167342186,0.2258450985,0.1206688881,0.1251378059387207]
[63,72,72,72,72]
[0,0.1113829613,0.1387867928,0.09082269669,0.09293651580810547]
[60,83,83,83,83]
[0,0.1595175266,0.1918504238,0.1093142033,0.11206722259521484]
[61,81,81,81,81]
[0,0.1366178989,0.1760010719,0.1047260761,0.10852670669555664]
[65,93,93,95,93]
[0,0.1531274319,0.2048997879,0.1209673882,0.1223001480102539]
[58,84,84,84,84]
[0,0.1355617046,0.1612668037,0.1082303524,0.11107897758483887]
[62,79,79,79,79]
[0,0.1284370422,0.1635963917,0.1010956764,0.10409903526306152]
[60,87,87,87,87]
[0,0.1408991814,0.1741471291,0.1108927727,0.11454606056213379]
[63,96,96,98,96]
[0,0.1650452614,0.2178003788,0.126127243,0.12831878662109375]
[64,88,88,88,88]
[0,0.1438856125,0.1901426315,0.1116967201,0.11616301536560059]
[65,82,82,82,82]
[0,0.1386682987,0.1912150383,0.104155302,0.10838651657104492]
[62,76,76,76,76]
[0,0.1209130287,0.1523954868,0.09577965736,0.09917569160461426]
[64,81,81,81,81]
[0,0.1280779839,0.1627702713,0.1025950909,0.1052253246307373]
[61,78,78,78,78]
[0,0.1210098267,0.1388831139,0.09721493721,0.09969663619995117]
[66,93,93,93,93]
[0,0.1767287254,0.2488856316,0.1218819618,0.12784886360168457]
[64,83,83,83,83]
[0,0.1262807846,0.1467523575,0.1025800705,0.10536408424377441]
[61,88,88,88,88]
[0,0.1542057991,0.2107813358,0.1142513752,0.11911296844482422]
[60,85,85,85,85]
[0,0.1795680523,0.2233982086,0.1166656017,0.1205439567565918]
[63,87,87,89,87]
[0,0.1397480965,0.1761672497,0.1126320362,0.11274003982543945]
[66,85,85,85,85]
[0,0.1305480003,0.1708946228,0.1062450409,0.11063814163208008]
[59,81,81,81,81]
[0,0.1382982731,0.1747698784,0.104434967,0.1074984073638916]
[61,98,98,100,98]
[0,0.1961560249,0.2572739124,0.1336247921,0.13613557815551758]
[58,97,97,97,97]
[0,0.1654076576,0.2017157078,0.1240046024,0.12762880325317383]
[62,91,89,91,89]
[0,0.1391656399,0.1685988903,0.1138215065,0.11435723304748535]
[64,92,92,92,92]
[0,0.1373231411,0.1621177197,0.1136837006,0.11685848236083984]
[66,80,80,80,80]
[0,0.137086153,0.1918165684,0.1025521755,0.10832500457763672]
[61,101,101,101,101]
[0,0.1816570759,0.2490832806,0.1307115555,0.13675427436828613]
[66,87,87,87,87]
[0,0.152577877,0.2158026695,0.1124224663,0.11805009841918945]
[63,90,90,90,90]
[0,0.1540703773,0.1978104115,0.1157493591,0.12006497383117676]
[62,81,81,81,81]
[0,0.1409113407,0.1774008274,0.104521513,0.10789299011230469]
[56,94,94,94,94]
[0,0.1565804482,0.182911396,0.1203556061,0.12242746353149414]
[63,92,92,92,92]
[0,0.1775436401,0.2488393784,0.1206233501,0.12816166877746582]
[65,79,79,79,79]
[0,0.1375918388,0.1875669956,0.101947546,0.1072072982788086]
[58,75,75,75,75]
[0,0.142747879,0.1629333496,0.09830284119,0.10019135475158691]
[60,74,74,74,74]
[0,0.1171164513,0.1393201351,0.09287309647,0.09494495391845703]
[62,96,96,96,96]
[0,0.1695792675,0.2219727039,0.1246569157,0.1290271282196045]
[70,79,79,79,79]
[0,0.1413083076,0.2158687115,0.1033732891,0.10907316207885742]
[61,78,78,78,78]
[0,0.1218373775,0.1429498196,0.09661698341,0.09827065467834473]
[63,88,88,88,88]
[0,0.1433970928,0.1909832954,0.1122362614,0.11556792259216309]
[65,83,83,83,83]
[0,0.1274914742,0.1628336906,0.1038165092,0.10730099678039551]
[61,81,81,81,81]
[0,0.1469414234,0.1895108223,0.1051909924,0.10983991622924805]
[63,82,82,82,82]
[0,0.1421694756,0.1908464432,0.1055784225,0.11181116104125977]
[62,93,93,93,93]
[0,0.160888195,0.2119894028,0.120916605,0.1252124309539795]
[59,78,78,78,78]
[0,0.1256375313,0.1506068707,0.09962129593,0.10219883918762207]
[61,90,90,90,90]
[0,0.1513302326,0.1855485439,0.1162950993,0.11885237693786621]
[60,87,87,87,87]
[0,0.135420084,0.1548323631,0.1088619232,0.10993075370788574]
[65,77,77,77,77]
[0,0.122549057,0.1592216492,0.09713315964,0.10071825981140137]
[61,85,85,85,85]
[0,0.1508455276,0.1798496246,0.1107866764,0.11388802528381348]
[60,81,81,81,81]
[0,0.1257183552,0.1396436691,0.1011490822,0.1028299331665039]
[67,87,87,87,87]
[0,0.1461794376,0.1796188354,0.1119158268,0.11525988578796387]
[57,92,92,92,92]
[0,0.1443388462,0.1723685265,0.1161990166,0.1189119815826416]
[62,76,76,76,76]
[0,0.1191887856,0.1366641521,0.09388375282,0.09662723541259766]
[69,85,85,85,85]
[0,0.1290328503,0.1536803246,0.1053080559,0.10785961151123047]
[65,87,87,87,87]
[0,0.1381828785,0.1631019115,0.1101636887,0.11211156845092773]
[62,83,83,83,83]
[0,0.144821167,0.2034409046,0.107077837,0.11205887794494629]
[61,76,76,76,76]
[0,0.1388630867,0.1876327991,0.09906244278,0.10321617126464844]
[62,87,87,87,87]
